ccode,year,gdp_c2000,gdp_current,gdp_pcppp_c2000,gdp_pcppp_current
MDV,1988,,169000000,,
MDV,1989,,190000000,,
MDV,1990,,215000000,,
MDV,1991,,244000000,,
MDV,1992,,285000000,,
MDV,1993,,322000000,,
MDV,1994,,356000000,,
MDV,1995,418000000,399000000,,
MDV,1996,455000000,450000000,,
MDV,1997,508000000,508000000,,
MDV,1998,555000000,540000000,,
MDV,1999,598000000,589000000,,
MDV,2000,624000000,624000000,,
MDV,2001,645000000,625000000,,
MDV,2002,684000000,641000000,,
MDV,2003,741000000,691000000,,
MDV,2004,807000000,753000000,,
MEX,1976,255000000000,89000000000,6387.9951,2565.1189
MEX,1977,263000000000,82000000000,6435.627,2748.2051
MEX,1978,287000000000,103000000000,6835.2051,3123.9241
MEX,1979,315000000000,135000000000,7320.5269,3623.6631
MEX,1980,344000000000,206000000000,7809.5078,4216.7998
MEX,1981,373000000000,264000000000,8336.6533,4924.229
MEX,1982,371000000000,192000000000,8329.04,5219.3872
MEX,1983,358000000000,156000000000,7817.7681,5092.7319
MEX,1984,370000000000,184000000000,7883.1201,5328.1382
MEX,1985,378000000000,196000000000,7817.9082,5446.2632
MEX,1986,367000000000,135000000000,7499.4932,5340.9102
MEX,1987,373000000000,149000000000,7401.9639,5417.002
MEX,1988,378000000000,182000000000,7306.6338,5530.6519
MEX,1989,393000000000,221000000000,7443.4902,5848.0352
MEX,1990,414000000000,261000000000,7646.5991,6239.9722
MEX,1991,431000000000,313000000000,7777.105,6568.3428
MEX,1992,447000000000,363000000000,7896.8848,6823.0859
MEX,1993,455000000000,403000000000,7920.8291,7001.0078
MEX,1994,475000000000,422000000000,8147.9009,7353.5972
MEX,1995,446000000000,287000000000,7629.1938,7025.8682
MEX,1996,469000000000,333000000000,7860.873,7377.041
MEX,1997,501000000000,402000000000,8186.749,7811.1899
MEX,1998,525000000000,421000000000,8465.8359,8167.2178
MEX,1999,545000000000,481000000000,8631.3574,8447.2207
MEX,2000,581000000000,581000000000,9058.9082,9058.9082
MEX,2001,581000000000,622000000000,8888.5508,9100.1846
MEX,2002,585000000000,649000000000,8797.6328,9145.7852
MEX,2003,594000000000,639000000000,8797.8809,9312.9756
MEX,2004,620000000000,677000000000,9045.8408,9774.1865
MHL,1976,,,,
MHL,1977,,,,
MHL,1978,,,,
MHL,1979,,,,
MHL,1980,,,,
MHL,1981,,27152000,,
MHL,1982,58376116,30564000,,
MHL,1983,67914192,36543000,,
MHL,1984,69742384,39513000,,
MHL,1985,67939104,38406000,,
MHL,1986,83186008,49007000,,
MHL,1987,94139608,55130000,,
MHL,1988,103000000,61874000,,
MHL,1989,104000000,63721000,,
MHL,1990,111000000,68691000,,
MHL,1991,113000000,72218800,,
MHL,1992,113000000,79709200,,
MHL,1993,117000000,87059000,,
MHL,1994,120000000,94595000,,
MHL,1995,124000000,105000000,,
MHL,1996,104000000,97037000,,
MHL,1997,94278200,92184200,,
MHL,1998,96652984,95657000,,
MHL,1999,97232904,95360000,,
MHL,2000,98108000,98108000,,
MHL,2001,96832592,99173000,,
MHL,2002,101000000,105000000,,
MHL,2003,103000000,105000000,,
MHL,2004,104000000,108000000,,
MIC,1976,2270000000000,1280000000000,2848.6079,1140
MIC,1977,2370000000000,1440000000000,2942.4541,1260
MIC,1978,2470000000000,1550000000000,3021.447,1380
MIC,1979,2620000000000,1870000000000,3150.458,1560
MIC,1980,2750000000000,2200000000000,3265.0061,1760
MIC,1981,2800000000000,2390000000000,3304.603,1950
MIC,1982,2840000000000,2370000000000,3367.783,2110
MIC,1983,2870000000000,2290000000000,3395.803,2210
MIC,1984,3020000000000,2340000000000,3538.8201,2390
MIC,1985,3120000000000,2460000000000,3643.1011,2540
MIC,1986,3240000000000,2530000000000,3737.999,2660
MIC,1987,3390000000000,2530000000000,3856.1721,2820
MIC,1988,3490000000000,2760000000000,3960.9761,3000
MIC,1989,3560000000000,3060000000000,4019.24,3160
MIC,1990,3620000000000,3270000000000,3991.7319,3260
MIC,1991,3690000000000,3360000000000,4012.238,3390
MIC,1992,3770000000000,3520000000000,4037.072,3490
MIC,1993,3900000000000,3690000000000,4106.1392,3630
MIC,1994,4050000000000,4000000000000,4192.2891,3780
MIC,1995,4180000000000,4500000000000,4332.4268,3990
MIC,1996,4390000000000,4900000000000,4502.3301,4230
MIC,1997,4620000000000,5160000000000,4687.1982,4470
MIC,1998,4720000000000,4890000000000,4757.4678,4590
MIC,1999,4830000000000,4650000000000,4874.541,4770
MIC,2000,5090000000000,5090000000000,5114.6431,5110
MIC,2001,5230000000000,5160000000000,5269.9512,5400
MIC,2002,5400000000000,5230000000000,5457.1401,5670
MIC,2003,5680000000000,5890000000000,5734.5518,6070
MIC,2004,6070000000000,6930000000000,6073.7998,6560
MKD,1976,,,,
MKD,1977,,,,
MKD,1978,,,,
MKD,1979,,,,
MKD,1980,,,,
MKD,1981,,,,
MKD,1982,,,,
MKD,1983,,,,
MKD,1984,,,,
MKD,1985,,,,
MKD,1986,,,,
MKD,1987,,,,
MKD,1988,,,,
MKD,1989,,,,
MKD,1990,3930000000,4480000000,7080.9292,5778.3599
MKD,1991,3690000000,4700000000,6558.3682,5539.0278
MKD,1992,3450000000,2320000000,6255.9189,5405.2539
MKD,1993,3190000000,2550000000,5712.4971,5049.123
MKD,1994,3140000000,3380000000,5523.9858,4985.4761
MKD,1995,3100000000,4450000000,5382.9448,4957.2539
MKD,1996,3140000000,4420000000,5414.8779,5081.5962
MKD,1997,3180000000,3740000000,5469.6108,5218.6992
MKD,1998,3290000000,3570000000,5612.231,5414.269
MKD,1999,3430000000,3670000000,5822.085,5697.8789
MKD,2000,3590000000,3590000000,6067.3398,6067.3398
MKD,2001,3430000000,3440000000,5762.0601,5899.2529
MKD,2002,3450000000,3790000000,5779.356,6008.064
MKD,2003,3570000000,4670000000,5928.396,6275.4888
MKD,2004,3650000000,5250000000,6073.979,6563.0391
MLI,1976,1390000000,939000000,811.67657,325.93121
MLI,1977,1480000000,1050000000,837.47028,357.62479
MLI,1978,1450000000,1220000000,800.04828,365.64969
MLI,1979,1610000000,1600000000,878.93683,435.07391
MLI,1980,1540000000,1790000000,824.33582,445.10599
MLI,1981,1470000000,1490000000,781.85138,461.8179
MLI,1982,1400000000,1330000000,726.65222,455.35611
MLI,1983,1470000000,1290000000,746.79681,486.48621
MLI,1984,1530000000,1310000000,755.82971,510.85931
MLI,1985,1360000000,1310000000,655.70508,456.7901
MLI,1986,1470000000,1680000000,689.4538,491.008
MLI,1987,1460000000,1930000000,665.21393,486.8255
MLI,1988,1490000000,1950000000,659.04657,498.8559
MLI,1989,1660000000,2010000000,,
MLI,1990,1630000000,2420000000,678.57599,553.7489
MLI,1991,1660000000,2420000000,667.11572,563.42871
MLI,1992,1800000000,2850000000,704.72662,608.8996
MLI,1993,1760000000,2680000000,669.88452,592.0929
MLI,1994,1770000000,1760000000,668.82721,603.6261
MLI,1995,1880000000,2470000000,697.90411,642.71283
MLI,1996,1940000000,2620000000,703.28693,660
MLI,1997,2070000000,2480000000,734.96588,701.25012
MLI,1998,2200000000,2600000000,759.43042,732.64282
MLI,1999,2350000000,2570000000,789.65411,772.80798
MLI,2000,2420000000,2420000000,791.6756,791.6756
MLI,2001,2720000000,2630000000,913.3266,935.07269
MLI,2002,2830000000,3340000000,937.36292,974.4574
MLI,2003,3040000000,4350000000,947.04559,1002.493
MLI,2004,3110000000,4860000000,952.9184,1029.645
MLT,1976,1080000000,479000000,5418.042,2175.6311
MLT,1977,1210000000,568000000,5969.873,2549.314
MLT,1978,1350000000,721000000,6564.064,3000.0039
MLT,1979,1490000000,909000000,7244.189,3585.875
MLT,1980,1600000000,1140000000,7408.4321,4000.2361
MLT,1981,1650000000,1130000000,7534.5142,4450.4282
MLT,1982,1690000000,1120000000,7633.2778,4783.3892
MLT,1983,1680000000,1060000000,7895.2998,5143.2388
MLT,1984,1690000000,1000000000,7999.0469,5406.4922
MLT,1985,1740000000,1020000000,8496.2725,5918.8389
MLT,1986,1800000000,1310000000,8959.6201,6380.769
MLT,1987,1880000000,1590000000,9225.9717,6751.8711
MLT,1988,2030000000,1830000000,10003.32,7571.8682
MLT,1989,2200000000,1920000000,10661.66,8376.416
MLT,1990,2340000000,2310000000,11011.22,8985.6592
MLT,1991,2490000000,2500000000,11746.59,9920.8662
MLT,1992,2600000000,2740000000,12342.96,10664.6
MLT,1993,2720000000,2460000000,12893.87,11396.54
MLT,1994,2880000000,2720000000,13753.01,12412.29
MLT,1995,3050000000,3250000000,14564.18,13412.42
MLT,1996,3180000000,3330000000,15189.26,14254.37
MLT,1997,3330000000,3340000000,15778.94,15055.1
MLT,1998,3440000000,3510000000,16639.539,16052.61
MLT,1999,3580000000,3650000000,16673.539,16317.84
MLT,2000,3810000000,3810000000,18367.939,18367.939
MLT,2001,3740000000,3760000000,17147.311,17555.59
MLT,2002,3830000000,4020000000,17533.92,18227.789
MLT,2003,3760000000,4770000000,17020.289,18016.779
MLT,2004,3810000000,5390000000,17541.65,18954.061
MMR,1976,,,,
MMR,1977,,,,
MMR,1978,,,,
MMR,1979,,,,
MMR,1980,,,,
MMR,1981,,,,
MMR,1982,,,,
MMR,1983,,,,
MMR,1984,,,,
MMR,1985,,,,
MMR,1986,,,,
MMR,1987,,,,
MMR,1988,,,,
MMR,1989,,,,
MMR,1990,,,,
MMR,1991,,,,
MMR,1992,,,,
MMR,1993,,,,
MMR,1994,,,,
MMR,1995,,,,
MMR,1996,,,,
MMR,1997,,,,
MMR,1998,,,,
MMR,1999,,,,
MMR,2000,,,,
MMR,2001,,,,
MMR,2002,,,,
MMR,2003,,,,
MMR,2004,,,,
MNA,1976,229000000000,,4528.3779,1820
MNA,1977,237000000000,,4508.8232,1930
MNA,1978,236000000000,,4285.1509,1960
MNA,1979,240000000000,,4166.2769,2060
MNA,1980,240000000000,,3960.1311,2140
MNA,1981,240000000000,,3888.0549,2300
MNA,1982,261000000000,,4146.2178,2600
MNA,1983,279000000000,,4338.416,2830
MNA,1984,289000000000,,4359.5742,2950
MNA,1985,301000000000,,4439.5908,3090
MNA,1986,296000000000,,4225.4131,3010
MNA,1987,297000000000,,4052.218,2970
MNA,1988,303000000000,,3998.6741,3030
MNA,1989,305000000000,,4028.6741,3170
MNA,1990,326000000000,,4156.854,3390
MNA,1991,344000000000,,4276.54,3610
MNA,1992,360000000000,,4368.3271,3770
MNA,1993,367000000000,314000000000,4345.2939,3840
MNA,1994,379000000000,320000000000,4371.8242,3950
MNA,1995,391000000000,368000000000,4391.3872,4040
MNA,1996,412000000000,415000000000,4529.915,4250
MNA,1997,426000000000,431000000000,4588.625,4380
MNA,1998,444000000000,432000000000,4676.5601,4510
MNA,1999,455000000000,438000000000,4724.6299,4620
MNA,2000,471000000000,471000000000,4744.4482,4740
MNA,2001,489000000000,493000000000,4832.4238,4950
MNA,2002,508000000000,475000000000,5047.1421,5250
MNA,2003,535000000000,532000000000,5229.7329,5540
MNA,2004,562000000000,600000000000,5410.041,5850
MNG,1976,,,,
MNG,1977,,,,
MNG,1978,,,,
MNG,1979,,,,
MNG,1980,,,,
MNG,1981,826000000,,1961.627,1158.679
MNG,1982,895000000,,2071.0259,1297.807
MNG,1983,947000000,,2139.0081,1393.415
MNG,1984,1000000000,,2223.261,1502.684
MNG,1985,1060000000,,2297.863,1600.782
MNG,1986,1160000000,,2407.678,1714.675
MNG,1987,1200000000,,2447.748,1791.343
MNG,1988,1260000000,,2541.9199,1924.0699
MNG,1989,1310000000,,2611.011,2051.3601
MNG,1990,1280000000,,2520.2771,2056.6609
MNG,1991,1160000000,,2204.6689,1862.007
MNG,1992,1050000000,,1982.0439,1712.53
MNG,1993,1020000000,524000000,1945.114,1719.234
MNG,1994,1040000000,641000000,1943.71,1754.226
MNG,1995,823000000,1230000000,1494.0601,1375.908
MNG,1996,843000000,1180000000,1498.754,1406.506
MNG,1997,877000000,1050000000,1544.146,1473.3101
MNG,1998,908000000,972000000,1559.924,1504.901
MNG,1999,937000000,906000000,1618.434,1583.907
MNG,2000,947000000,947000000,1620.436,1620.436
MNG,2001,956000000,1020000000,1603.244,1641.417
MNG,2002,995000000,1120000000,1653.014,1718.429
MNG,2003,1050000000,1270000000,1733.2,1834.674
MNG,2004,1160000000,1530000000,1886.7629,2038.6801
MNP,1976,,,,
MNP,1977,,,,
MNP,1978,,,,
MNP,1979,,,,
MNP,1980,,,,
MNP,1981,,,,
MNP,1982,,,,
MNP,1983,,,,
MNP,1984,,,,
MNP,1985,,,,
MNP,1986,,,,
MNP,1987,,,,
MNP,1988,,,,
MNP,1989,,,,
MNP,1990,,,,
MNP,1991,,,,
MNP,1992,,,,
MNP,1993,,,,
MNP,1994,,,,
MNP,1995,,,,
MNP,1996,,,,
MNP,1997,,,,
MNP,1998,,,,
MNP,1999,,,,
MNP,2000,,,,
MNP,2001,,,,
MNP,2002,,,,
MNP,2003,,,,
MNP,2004,,,,
MOZ,1976,,,,
MOZ,1977,,,,
MOZ,1978,,,,
MOZ,1979,,,,
MOZ,1980,2110000000,3530000000,687.81299,371.3895
MOZ,1981,2220000000,3530000000,708.08807,418.24799
MOZ,1982,2060000000,3620000000,645.76367,404.66739
MOZ,1983,1740000000,3240000000,533.82318,347.74869
MOZ,1984,1630000000,3370000000,491.33301,332.08801
MOZ,1985,1640000000,4460000000,492.54001,343.1228
MOZ,1986,1610000000,5240000000,480.90109,342.48309
MOZ,1987,1840000000,2350000000,568.75659,416.23489
MOZ,1988,1990000000,2090000000,600.07281,454.21649
MOZ,1989,2120000000,2310000000,651.12482,511.56119
MOZ,1990,2140000000,2460000000,637.69232,520.38593
MOZ,1991,2250000000,2450000000,659.63147,557.10779
MOZ,1992,2070000000,1850000000,615.36371,531.68799
MOZ,1993,2250000000,1980000000,648.80359,573.46008
MOZ,1994,2410000000,2180000000,681.70001,615.24402
MOZ,1995,2520000000,2310000000,684.06488,629.96808
MOZ,1996,2700000000,2840000000,700.4502,657.33789
MOZ,1997,3000000000,3400000000,754.38409,719.77753
MOZ,1998,3380000000,3870000000,834.45709,805.02307
MOZ,1999,3630000000,3990000000,877.91748,859.18848
MOZ,2000,3690000000,3690000000,881.33337,881.33337
MOZ,2001,4160000000,3440000000,1002.951,1026.8311
MOZ,2002,4470000000,3600000000,1015.822,1056.022
MOZ,2003,4790000000,4320000000,1058.071,1120.0179
MOZ,2004,5160000000,5550000000,1140.949,1232.8149
MRT,1976,496000000,524000000,1737.507,697.70117
MRT,1977,486000000,541000000,1675.537,715.50427
MRT,1978,484000000,544000000,1627.184,743.6792
MRT,1979,507000000,644000000,1662.448,822.91217
MRT,1980,524000000,709000000,1644.917,888.18481
MRT,1981,542000000,748000000,1628.88,962.13428
MRT,1982,530000000,750000000,1603.505,1004.836
MRT,1983,549000000,788000000,1605.108,1045.6169
MRT,1984,532000000,727000000,1527.408,1032.363
MRT,1985,548000000,683000000,1565.484,1090.578
MRT,1986,579000000,803000000,1435.7,1022.462
MRT,1987,590000000,910000000,1441.91,1055.2371
MRT,1988,600000000,957000000,1421.257,1075.8
MRT,1989,629000000,982000000,1451.996,1140.772
MRT,1990,618000000,1020000000,1378.933,1125.272
MRT,1991,629000000,1130000000,1529.366,1291.663
MRT,1992,640000000,1190000000,1523.661,1316.4771
MRT,1993,703000000,944000000,1659.879,1467.123
MRT,1994,732000000,1030000000,1648.416,1487.719
MRT,1995,770000000,1070000000,1684.202,1551.0129
MRT,1996,795000000,1120000000,1695.1071,1590.774
MRT,1997,818000000,1100000000,1690.092,1612.5601
MRT,1998,849000000,1000000000,1694.4659,1634.696
MRT,1999,893000000,958000000,1729.1331,1692.245
MRT,2000,940000000,940000000,1665.744,1665.744
MRT,2001,966000000,962000000,1705.793,1746.408
MRT,2002,997000000,991000000,1505.6331,1565.2159
MRT,2003,1080000000,1180000000,1850.099,1958.418
MRT,2004,1150000000,1360000000,2074.0349,2241.031
MUS,1976,,,,
MUS,1977,,,,
MUS,1978,,,,
MUS,1979,,,,
MUS,1980,1510000000,1150000000,4089.0129,2207.8921
MUS,1981,1580000000,1200000000,4256.1011,2513.96
MUS,1982,1670000000,1090000000,4514.8608,2829.2351
MUS,1983,1720000000,1110000000,4589.1831,2989.5339
MUS,1984,1760000000,1090000000,4650.27,3143.0801
MUS,1985,1870000000,1020000000,4931.2842,3435.3269
MUS,1986,2020000000,1280000000,5271.0078,3753.8511
MUS,1987,2210000000,1710000000,5634.8359,4123.7588
MUS,1988,2390000000,2060000000,5987.583,4532.2158
MUS,1989,2520000000,2160000000,6247.5811,4908.459
MUS,1990,2670000000,2380000000,6515.207,5316.7051
MUS,1991,2820000000,2820000000,6759.0562,5708.5239
MUS,1992,2970000000,2970000000,7041.062,6083.6362
MUS,1993,3150000000,3310000000,7320.5,6470.394
MUS,1994,3290000000,3370000000,7608.728,6866.9858
MUS,1995,3420000000,3820000000,7852.7568,7231.75
MUS,1996,3600000000,4160000000,8199.6855,7695
MUS,1997,3810000000,4390000000,8572.9385,8179.6641
MUS,1998,4040000000,4150000000,8980.7109,8663.9316
MUS,1999,4250000000,4180000000,9330.5742,9131.5215
MUS,2000,4420000000,4420000000,9622.5107,9622.5107
MUS,2001,4720000000,4530000000,10048.43,10287.68
MUS,2002,4930000000,4540000000,10450.79,10864.37
MUS,2003,5080000000,5240000000,10652.16,11275.81
MUS,2004,5290000000,6060000000,11053.51,11943.51
MWI,1976,828000000,670000000,546.23212,219.34109
MWI,1977,869000000,806000000,555.69592,237.29871
MWI,1978,954000000,949000000,594.56427,271.73639
MWI,1979,996000000,1060000000,616.99109,305.41071
MWI,1980,1000000000,1240000000,609.72601,329.22589
MWI,1981,947000000,1240000000,552.10199,326.1113
MWI,1982,971000000,1180000000,544.31293,341.09341
MWI,1983,1010000000,1220000000,546.03851,355.70609
MWI,1984,1060000000,1210000000,549.88867,371.66541
MWI,1985,1110000000,1130000000,556.4743,387.66199
MWI,1986,1110000000,1180000000,539.83783,384.45609
MWI,1987,1130000000,1180000000,529.31738,387.37189
MWI,1988,1160000000,1380000000,523.91663,396.5712
MWI,1989,1180000000,1590000000,510.39041,400.9921
MWI,1990,1240000000,1880000000,518.4588,423.08591
MWI,1991,1350000000,2200000000,553.75201,467.6846
MWI,1992,1250000000,1800000000,505.349,436.6329
MWI,1993,1370000000,2070000000,544.76678,481.50479
MWI,1994,1230000000,1180000000,489.45819,441.74301
MWI,1995,1440000000,1400000000,560.79742,516.44873
MWI,1996,1550000000,2280000000,577.10529,541.5849
MWI,1997,1600000000,2660000000,584.10419,557.30908
MWI,1998,1670000000,1750000000,598.39001,577.28278
MWI,1999,1720000000,1780000000,603.44812,590.57452
MWI,2000,1740000000,1740000000,598.63953,598.63953
MWI,2001,1660000000,1710000000,556.42407,569.67242
MWI,2002,1700000000,1860000000,562.37421,584.62921
MWI,2003,1780000000,1700000000,575.15991,608.83398
MWI,2004,1840000000,1810000000,584.70551,631.78442
MYS,1976,18800000000,11800000000,3290.1379,1321.165
MYS,1977,20300000000,14000000000,3466.0879,1480.123
MYS,1978,21700000000,16700000000,3642.498,1664.7469
MYS,1979,23700000000,21600000000,3890.678,1925.886
MYS,1980,25400000000,24900000000,4046.636,2185.01
MYS,1981,27200000000,25500000000,4217.8989,2491.396
MYS,1982,28800000000,27300000000,4408.4878,2762.5759
MYS,1983,30600000000,30700000000,4646.0981,3026.6101
MYS,1984,33000000000,34600000000,4897.3979,3310.113
MYS,1985,32600000000,31800000000,4728.9712,3294.3879
MYS,1986,33000000000,28200000000,4623.8159,3292.9409
MYS,1987,34800000000,32200000000,4705.8159,3443.8721
MYS,1988,38200000000,35300000000,4985.3862,3773.6169
MYS,1989,41700000000,38900000000,5281.2739,4149.2729
MYS,1990,45500000000,44000000000,5509.5352,4496.0308
MYS,1991,49800000000,49100000000,5936.5479,5013.855
MYS,1992,54200000000,59200000000,6323.8721,5463.9668
MYS,1993,59600000000,66900000000,6742.2358,5959.2808
MYS,1994,65100000000,74500000000,7183.4658,6483.1812
MYS,1995,71500000000,88800000000,7683.4668,7075.8481
MYS,1996,78600000000,101000000000,8243.1357,7735.7759
MYS,1997,84400000000,100000000000,8691.5166,8292.8027
MYS,1998,78200000000,72200000000,7869.9692,7592.3691
MYS,1999,83000000000,79200000000,8305.2852,8128.105
MYS,2000,90300000000,90300000000,8952.2891,8952.2891
MYS,2001,90600000000,88000000000,8707.5801,8914.9053
MYS,2002,94400000000,95200000000,8811.4824,9160.1816
MYS,2003,99400000000,104000000000,8986.2715,9512.3965
MYS,2004,106000000000,118000000000,9032.5215,9759.793
MYT,1976,,,,
MYT,1977,,,,
MYT,1978,,,,
MYT,1979,,,,
MYT,1980,,,,
MYT,1981,,,,
MYT,1982,,,,
MYT,1983,,,,
MYT,1984,,,,
MYT,1985,,,,
MYT,1986,,,,
MYT,1987,,,,
MYT,1988,,,,
MYT,1989,,,,
MYT,1990,,,,
MYT,1991,,,,
MYT,1992,,,,
MYT,1993,,,,
MYT,1994,,,,
MYT,1995,,,,
MYT,1996,,,,
MYT,1997,,,,
MYT,1998,,,,
MYT,1999,,,,
MYT,2000,,,,
MYT,2001,,,,
MYT,2002,,,,
MYT,2003,,,,
MYT,2004,,,,
NAM,1976,,,,
NAM,1977,,,,
NAM,1978,,,,
NAM,1979,,,,
NAM,1980,2000000000,2170000000,7931.9482,4282.9121
NAM,1981,2020000000,1950000000,7032.083,4153.6558
NAM,1982,2010000000,1800000000,7053.3442,4419.9731
NAM,1983,1980000000,1930000000,6521.5542,4248.3389
NAM,1984,1970000000,1630000000,6518.5918,4405.8638
NAM,1985,1980000000,1360000000,7414.8989,5165.5112
NAM,1986,2080000000,1530000000,7059.0708,5027.2549
NAM,1987,2150000000,1940000000,6227.603,4557.5649
NAM,1988,2170000000,2130000000,6480.082,4905.0059
NAM,1989,2210000000,2170000000,5888.7852,4626.5688
NAM,1990,2260000000,2350000000,5344.2612,4361.1602
NAM,1991,2450000000,2490000000,5433.7651,4589.2178
NAM,1992,2620000000,2840000000,5805.5449,5016.1211
NAM,1993,2570000000,2850000000,5439.874,4808.1582
NAM,1994,2760000000,3250000000,5706.5718,5150.2632
NAM,1995,2870000000,3500000000,5647.4619,5200.854
NAM,1996,2960000000,3490000000,5822.269,5463.9121
NAM,1997,3090000000,3640000000,5925.103,5653.2949
NAM,1998,3190000000,3400000000,5907.0249,5698.666
NAM,1999,3300000000,3390000000,6110.1089,5979.7588
NAM,2000,3410000000,3410000000,6035.3281,6035.3281
NAM,2001,3500000000,3220000000,6080.7168,6225.4971
NAM,2002,3580000000,2990000000,6030.0732,6268.7041
NAM,2003,3720000000,4270000000,5792.8892,6132.0479
NAM,2004,3870000000,5460000000,5980.123,6461.626
NCL,1976,1470000000,798000000,19026.09,7639.9858
NCL,1977,1500000000,838000000,19073.859,8145.1079
NCL,1978,1650000000,846000000,20708.25,9464.3867
NCL,1979,1420000000,1050000000,17714.789,8768.8271
