ccode,pcode,name,lang1,lang2,com_lang
AGO,MYT,Angola,Portuguese,French,0
AGO,NAM,Angola,Portuguese,,0
AGO,NCL,Angola,Portuguese,French,0
AGO,NER,Angola,Portuguese,French,0
AGO,NFK,Angola,Portuguese,English,0
AGO,NGA,Angola,Portuguese,English,0
AGO,NIC,Angola,Portuguese,Spanish,0
AGO,NIU,Angola,Portuguese,,0
AGO,NLD,Angola,Portuguese,Dutch,0
AGO,NOR,Angola,Portuguese,,0
AGO,NPL,Angola,Portuguese,,0
AGO,NRU,Angola,Portuguese,,0
AGO,NTZ,Angola,Portuguese,,0
AGO,NZL,Angola,Portuguese,English,0
AGO,OMN,Angola,Portuguese,Arabic,0
AGO,PAK,Angola,Portuguese,,0
AGO,PAN,Angola,Portuguese,Spanish,0
AGO,PCN,Angola,Portuguese,,0
AGO,PER,Angola,Portuguese,Spanish,0
AGO,PHL,Angola,Portuguese,English,0
AGO,PLW,Angola,Portuguese,English,0
AGO,PNG,Angola,Portuguese,,0
AGO,POL,Angola,Portuguese,,0
AGO,PRI,Angola,Portuguese,English,0
AGO,PRK,Angola,Portuguese,Korean,0
AGO,PRT,Angola,Portuguese,Portuguese,1
AGO,PRY,Angola,Portuguese,Spanish,0
AGO,PYF,Angola,Portuguese,French,0
AGO,QAT,Angola,Portuguese,Arabic,0
AGO,REU,Angola,Portuguese,French,0
AGO,ROM,Angola,Portuguese,,0
AGO,RUS,Angola,Portuguese,15,0
AGO,RWA,Angola,Portuguese,French,0
AGO,SAU,Angola,Portuguese,Arabic,0
AGO,SDN,Angola,Portuguese,Arabic,0
AGO,SEN,Angola,Portuguese,French,0
AGO,SGP,Angola,Portuguese,Malay,0
AGO,SGS,Angola,Portuguese,English,0
AGO,SHN,Angola,Portuguese,English,0
AGO,SJM,Angola,Portuguese,English,0
AGO,SLB,Angola,Portuguese,English,0
AGO,SLE,Angola,Portuguese,English,0
AGO,SLV,Angola,Portuguese,Spanish,0
AGO,SMR,Angola,Portuguese,,0
AGO,SOM,Angola,Portuguese,,0
AGO,SPM,Angola,Portuguese,Spanish,0
AGO,STP,Angola,Portuguese,Portuguese,1
AGO,SUN,Angola,Portuguese,15,0
AGO,SUR,Angola,Portuguese,Dutch,0
AGO,SVK,Angola,Portuguese,,0
AGO,SVN,Angola,Portuguese,,0
AGO,SWE,Angola,Portuguese,Swedish,0
AGO,SWZ,Angola,Portuguese,English,0
AGO,SYC,Angola,Portuguese,English,0
AGO,SYR,Angola,Portuguese,Arabic,0
AGO,TCA,Angola,Portuguese,,0
AGO,TCD,Angola,Portuguese,French,0
AGO,TGO,Angola,Portuguese,French,0
AGO,THA,Angola,Portuguese,,0
AGO,TJK,Angola,Portuguese,15,0
AGO,TKL,Angola,Portuguese,,0
AGO,TKM,Angola,Portuguese,15,0
AGO,TMP,Angola,Portuguese,,0
AGO,TON,Angola,Portuguese,,0
AGO,TTO,Angola,Portuguese,English,0
AGO,TUN,Angola,Portuguese,Arabic,0
AGO,TUR,Angola,Portuguese,,0
AGO,TUV,Angola,Portuguese,,0
AGO,TWN,Angola,Portuguese,Chinese,0
AGO,TZA,Angola,Portuguese,,0
AGO,UGA,Angola,Portuguese,English,0
AGO,UKR,Angola,Portuguese,15,0
AGO,UMI,Angola,Portuguese,English,0
AGO,URY,Angola,Portuguese,Spanish,0
AGO,USA,Angola,Portuguese,English,0
AGO,UZB,Angola,Portuguese,15,0
AGO,VAT,Angola,Portuguese,,0
AGO,VCT,Angola,Portuguese,English,0
AGO,VEN,Angola,Portuguese,Spanish,0
AGO,VGB,Angola,Portuguese,English,0
AGO,VIR,Angola,Portuguese,English,0
AGO,VNM,Angola,Portuguese,,0
AGO,VUT,Angola,Portuguese,,0
AGO,WLF,Angola,Portuguese,,0
AGO,WSM,Angola,Portuguese,,0
AGO,YEM,Angola,Portuguese,Arabic,0
AGO,YMD,Angola,Portuguese,,0
AGO,YUG,Angola,Portuguese,,0
AGO,ZAF,Angola,Portuguese,English,0
AGO,ZAR,Angola,Portuguese,French,0
AGO,ZMB,Angola,Portuguese,English,0
AGO,ZWE,Angola,Portuguese,English,0
AIA,ABW,Anguilla,Spanish,,0
AIA,AFG,Anguilla,Spanish,Persian,0
AIA,AGO,Anguilla,Spanish,Portuguese,0
AIA,AIA,Anguilla,Spanish,Spanish,1
AIA,ALB,Anguilla,Spanish,,0
AIA,AND,Anguilla,Spanish,Spanish,1
AIA,ANT,Anguilla,Spanish,,0
AIA,ARE,Anguilla,Spanish,Arabic,0
AIA,ARG,Anguilla,Spanish,Spanish,1
AIA,ARM,Anguilla,Spanish,15,0
AIA,ASM,Anguilla,Spanish,English,0
AIA,ATA,Anguilla,Spanish,,0
AIA,ATF,Anguilla,Spanish,French,0
AIA,ATG,Anguilla,Spanish,Spanish,1
AIA,AUS,Anguilla,Spanish,English,0
AIA,AUT,Anguilla,Spanish,German,0
AIA,AZE,Anguilla,Spanish,15,0
AIA,BDI,Anguilla,Spanish,French,0
AIA,BEL,Anguilla,Spanish,French,0
AIA,BEN,Anguilla,Spanish,French,0
AIA,BFA,Anguilla,Spanish,French,0
AIA,BGD,Anguilla,Spanish,,0
AIA,BGR,Anguilla,Spanish,,0
AIA,BHR,Anguilla,Spanish,Arabic,0
AIA,BHS,Anguilla,Spanish,English,0
AIA,BIH,Anguilla,Spanish,,0
AIA,BLR,Anguilla,Spanish,15,0
AIA,BLZ,Anguilla,Spanish,English,0
AIA,BMU,Anguilla,Spanish,English,0
AIA,BOL,Anguilla,Spanish,Spanish,1
AIA,BRA,Anguilla,Spanish,Portuguese,0
AIA,BRB,Anguilla,Spanish,English,0
AIA,BRN,Anguilla,Spanish,Malay,0
AIA,BTN,Anguilla,Spanish,Burmese,0
AIA,BUR,Anguilla,Spanish,,0
AIA,BVT,Anguilla,Spanish,,0
AIA,BWA,Anguilla,Spanish,,0
AIA,BYS,Anguilla,Spanish,15,0
AIA,CAF,Anguilla,Spanish,French,0
AIA,CAN,Anguilla,Spanish,English,0
AIA,CCK,Anguilla,Spanish,English,0
AIA,CHE,Anguilla,Spanish,German,0
AIA,CHL,Anguilla,Spanish,Spanish,1
AIA,CHN,Anguilla,Spanish,Chinese,0
AIA,CIV,Anguilla,Spanish,French,0
AIA,CMR,Anguilla,Spanish,French,0
AIA,COG,Anguilla,Spanish,French,0
AIA,COK,Anguilla,Spanish,English,0
AIA,COL,Anguilla,Spanish,Spanish,1
AIA,COM,Anguilla,Spanish,Arabic,0
AIA,CPV,Anguilla,Spanish,Portuguese,0
AIA,CRI,Anguilla,Spanish,Spanish,1
AIA,CSK,Anguilla,Spanish,,0
AIA,CUB,Anguilla,Spanish,Spanish,1
AIA,CXR,Anguilla,Spanish,English,0
AIA,CYM,Anguilla,Spanish,English,0
AIA,CYP,Anguilla,Spanish,Greek,0
AIA,CZE,Anguilla,Spanish,,0
AIA,DDR,Anguilla,Spanish,German,0
AIA,DEU,Anguilla,Spanish,German,0
AIA,DJI,Anguilla,Spanish,French,0
AIA,DMA,Anguilla,Spanish,Spanish,1
AIA,DNK,Anguilla,Spanish,,0
AIA,DOM,Anguilla,Spanish,Spanish,1
AIA,DZA,Anguilla,Spanish,Arabic,0
AIA,ECU,Anguilla,Spanish,Spanish,1
AIA,EGY,Anguilla,Spanish,Arabic,0
AIA,ERI,Anguilla,Spanish,,0
AIA,ESH,Anguilla,Spanish,Arabic,0
AIA,ESP,Anguilla,Spanish,Spanish,1
AIA,EST,Anguilla,Spanish,15,0
AIA,ETH,Anguilla,Spanish,,0
AIA,FIN,Anguilla,Spanish,Swedish,0
AIA,FJI,Anguilla,Spanish,English,0
AIA,FLK,Anguilla,Spanish,English,0
AIA,FRA,Anguilla,Spanish,French,0
AIA,FRO,Anguilla,Spanish,English,0
AIA,FSM,Anguilla,Spanish,,0
AIA,FXX,Anguilla,Spanish,French,0
AIA,GAB,Anguilla,Spanish,French,0
AIA,GBR,Anguilla,Spanish,English,0
AIA,GEO,Anguilla,Spanish,15,0
AIA,GHA,Anguilla,Spanish,English,0
AIA,GIB,Anguilla,Spanish,English,0
AIA,GIN,Anguilla,Spanish,French,0
AIA,GLP,Anguilla,Spanish,French,0
AIA,GMB,Anguilla,Spanish,English,0
AIA,GNB,Anguilla,Spanish,Portuguese,0
AIA,GNQ,Anguilla,Spanish,Spanish,1
AIA,GRC,Anguilla,Spanish,Greek,0
AIA,GRD,Anguilla,Spanish,Spanish,1
AIA,GRL,Anguilla,Spanish,,0
AIA,GTM,Anguilla,Spanish,Spanish,1
AIA,GUF,Anguilla,Spanish,French,0
AIA,GUM,Anguilla,Spanish,English,0
AIA,GUY,Anguilla,Spanish,English,0
AIA,HKG,Anguilla,Spanish,English,0
AIA,HMD,Anguilla,Spanish,English,0
AIA,HND,Anguilla,Spanish,Spanish,1
AIA,HRV,Anguilla,Spanish,,0
AIA,HTI,Anguilla,Spanish,French,0
AIA,HUN,Anguilla,Spanish,,0
AIA,IDN,Anguilla,Spanish,,0
AIA,IND,Anguilla,Spanish,English,0
AIA,IOT,Anguilla,Spanish,English,0
AIA,IRL,Anguilla,Spanish,English,0
AIA,IRN,Anguilla,Spanish,Persian,0
AIA,IRQ,Anguilla,Spanish,Arabic,0
AIA,ISL,Anguilla,Spanish,,0
AIA,ISR,Anguilla,Spanish,,0
AIA,ITA,Anguilla,Spanish,,0
AIA,JAM,Anguilla,Spanish,English,0
AIA,JOR,Anguilla,Spanish,Arabic,0
AIA,JPN,Anguilla,Spanish,,0
AIA,KAZ,Anguilla,Spanish,15,0
AIA,KEN,Anguilla,Spanish,English,0
AIA,KGZ,Anguilla,Spanish,15,0
AIA,KHM,Anguilla,Spanish,,0
AIA,KIR,Anguilla,Spanish,English,0
AIA,KNA,Anguilla,Spanish,English,0
AIA,KOR,Anguilla,Spanish,Korean,0
AIA,KWT,Anguilla,Spanish,Arabic,0
AIA,LAO,Anguilla,Spanish,,0
AIA,LBN,Anguilla,Spanish,Arabic,0
AIA,LBR,Anguilla,Spanish,English,0
AIA,LBY,Anguilla,Spanish,Arabic,0
AIA,LCA,Anguilla,Spanish,Spanish,1
AIA,LIE,Anguilla,Spanish,German,0
AIA,LKA,Anguilla,Spanish,,0
AIA,LSO,Anguilla,Spanish,,0
AIA,LTU,Anguilla,Spanish,15,0
AIA,LUX,Anguilla,Spanish,French,0
AIA,LVA,Anguilla,Spanish,15,0
AIA,MAC,Anguilla,Spanish,Portuguese,0
AIA,MAR,Anguilla,Spanish,Arabic,0
AIA,MCO,Anguilla,Spanish,French,0
AIA,MDA,Anguilla,Spanish,15,0
AIA,MDG,Anguilla,Spanish,French,0
AIA,MDV,Anguilla,Spanish,English,0
AIA,MEX,Anguilla,Spanish,Spanish,1
AIA,MHL,Anguilla,Spanish,English,0
AIA,MKD,Anguilla,Spanish,,0
AIA,MLI,Anguilla,Spanish,French,0
AIA,MLT,Anguilla,Spanish,English,0
AIA,MMR,Anguilla,Spanish,Burmese,0
AIA,MNG,Anguilla,Spanish,,0
AIA,MNP,Anguilla,Spanish,English,0
AIA,MOZ,Anguilla,Spanish,Portuguese,0
AIA,MRT,Anguilla,Spanish,Arabic,0
AIA,MSR,Anguilla,Spanish,French,0
AIA,MTQ,Anguilla,Spanish,French,0
AIA,MUS,Anguilla,Spanish,English,0
AIA,MWI,Anguilla,Spanish,English,0
AIA,MYS,Anguilla,Spanish,Malay,0
AIA,MYT,Anguilla,Spanish,French,0
AIA,NAM,Anguilla,Spanish,,0
AIA,NCL,Anguilla,Spanish,French,0
AIA,NER,Anguilla,Spanish,French,0
AIA,NFK,Anguilla,Spanish,English,0
AIA,NGA,Anguilla,Spanish,English,0
AIA,NIC,Anguilla,Spanish,Spanish,1
AIA,NIU,Anguilla,Spanish,,0
AIA,NLD,Anguilla,Spanish,Dutch,0
AIA,NOR,Anguilla,Spanish,,0
AIA,NPL,Anguilla,Spanish,,0
AIA,NRU,Anguilla,Spanish,,0
AIA,NTZ,Anguilla,Spanish,,0
AIA,NZL,Anguilla,Spanish,English,0
AIA,OMN,Anguilla,Spanish,Arabic,0
AIA,PAK,Anguilla,Spanish,,0
AIA,PAN,Anguilla,Spanish,Spanish,1
AIA,PCN,Anguilla,Spanish,,0
AIA,PER,Anguilla,Spanish,Spanish,1
AIA,PHL,Anguilla,Spanish,English,0
AIA,PLW,Anguilla,Spanish,English,0
AIA,PNG,Anguilla,Spanish,,0
AIA,POL,Anguilla,Spanish,,0
AIA,PRI,Anguilla,Spanish,English,0
AIA,PRK,Anguilla,Spanish,Korean,0
AIA,PRT,Anguilla,Spanish,Portuguese,0
AIA,PRY,Anguilla,Spanish,Spanish,1
AIA,PYF,Anguilla,Spanish,French,0
AIA,QAT,Anguilla,Spanish,Arabic,0
AIA,REU,Anguilla,Spanish,French,0
AIA,ROM,Anguilla,Spanish,,0
AIA,RUS,Anguilla,Spanish,15,0
AIA,RWA,Anguilla,Spanish,French,0
AIA,SAU,Anguilla,Spanish,Arabic,0
AIA,SDN,Anguilla,Spanish,Arabic,0
AIA,SEN,Anguilla,Spanish,French,0
AIA,SGP,Anguilla,Spanish,Malay,0
AIA,SGS,Anguilla,Spanish,English,0
AIA,SHN,Anguilla,Spanish,English,0
AIA,SJM,Anguilla,Spanish,English,0
AIA,SLB,Anguilla,Spanish,English,0
AIA,SLE,Anguilla,Spanish,English,0
AIA,SLV,Anguilla,Spanish,Spanish,1
AIA,SMR,Anguilla,Spanish,,0
AIA,SOM,Anguilla,Spanish,,0
AIA,SPM,Anguilla,Spanish,Spanish,1
AIA,STP,Anguilla,Spanish,Portuguese,0
AIA,SUN,Anguilla,Spanish,15,0
AIA,SUR,Anguilla,Spanish,Dutch,0
AIA,SVK,Anguilla,Spanish,,0
AIA,SVN,Anguilla,Spanish,,0
AIA,SWE,Anguilla,Spanish,Swedish,0
AIA,SWZ,Anguilla,Spanish,English,0
AIA,SYC,Anguilla,Spanish,English,0
AIA,SYR,Anguilla,Spanish,Arabic,0
AIA,TCA,Anguilla,Spanish,,0
AIA,TCD,Anguilla,Spanish,French,0
AIA,TGO,Anguilla,Spanish,French,0
AIA,THA,Anguilla,Spanish,,0
AIA,TJK,Anguilla,Spanish,15,0
AIA,TKL,Anguilla,Spanish,,0
AIA,TKM,Anguilla,Spanish,15,0
AIA,TMP,Anguilla,Spanish,,0
AIA,TON,Anguilla,Spanish,,0
AIA,TTO,Anguilla,Spanish,English,0
AIA,TUN,Anguilla,Spanish,Arabic,0
AIA,TUR,Anguilla,Spanish,,0
AIA,TUV,Anguilla,Spanish,,0
AIA,TWN,Anguilla,Spanish,Chinese,0
AIA,TZA,Anguilla,Spanish,,0
AIA,UGA,Anguilla,Spanish,English,0
AIA,UKR,Anguilla,Spanish,15,0
AIA,UMI,Anguilla,Spanish,English,0
AIA,URY,Anguilla,Spanish,Spanish,1
AIA,USA,Anguilla,Spanish,English,0
AIA,UZB,Anguilla,Spanish,15,0
AIA,VAT,Anguilla,Spanish,,0
AIA,VCT,Anguilla,Spanish,English,0
AIA,VEN,Anguilla,Spanish,Spanish,1
AIA,VGB,Anguilla,Spanish,English,0
AIA,VIR,Anguilla,Spanish,English,0
AIA,VNM,Anguilla,Spanish,,0
AIA,VUT,Anguilla,Spanish,,0
AIA,WLF,Anguilla,Spanish,,0
AIA,WSM,Anguilla,Spanish,,0
AIA,YEM,Anguilla,Spanish,Arabic,0
AIA,YMD,Anguilla,Spanish,,0
AIA,YUG,Anguilla,Spanish,,0
AIA,ZAF,Anguilla,Spanish,English,0
AIA,ZAR,Anguilla,Spanish,French,0
AIA,ZMB,Anguilla,Spanish,English,0
AIA,ZWE,Anguilla,Spanish,English,0
ALB,ABW,Albania,,,0
ALB,AFG,Albania,,Persian,0
ALB,AGO,Albania,,Portuguese,0
ALB,AIA,Albania,,Spanish,0
ALB,ALB,Albania,,,0
ALB,AND,Albania,,Spanish,0
ALB,ANT,Albania,,,0
ALB,ARE,Albania,,Arabic,0
ALB,ARG,Albania,,Spanish,0
ALB,ARM,Albania,,15,0
ALB,ASM,Albania,,English,0
ALB,ATA,Albania,,,0
ALB,ATF,Albania,,French,0
ALB,ATG,Albania,,Spanish,0
ALB,AUS,Albania,,English,0
ALB,AUT,Albania,,German,0
ALB,AZE,Albania,,15,0
ALB,BDI,Albania,,French,0
ALB,BEL,Albania,,French,0
ALB,BEN,Albania,,French,0
ALB,BFA,Albania,,French,0
ALB,BGD,Albania,,,0
ALB,BGR,Albania,,,0
ALB,BHR,Albania,,Arabic,0
ALB,BHS,Albania,,English,0
ALB,BIH,Albania,,,0
ALB,BLR,Albania,,15,0
ALB,BLZ,Albania,,English,0
ALB,BMU,Albania,,English,0
ALB,BOL,Albania,,Spanish,0
ALB,BRA,Albania,,Portuguese,0
ALB,BRB,Albania,,English,0
ALB,BRN,Albania,,Malay,0
ALB,BTN,Albania,,Burmese,0
ALB,BUR,Albania,,,0
ALB,BVT,Albania,,,0
ALB,BWA,Albania,,,0
ALB,BYS,Albania,,15,0
ALB,CAF,Albania,,French,0
ALB,CAN,Albania,,English,0
ALB,CCK,Albania,,English,0
ALB,CHE,Albania,,German,0
ALB,CHL,Albania,,Spanish,0
ALB,CHN,Albania,,Chinese,0
ALB,CIV,Albania,,French,0
ALB,CMR,Albania,,French,0
ALB,COG,Albania,,French,0
ALB,COK,Albania,,English,0
ALB,COL,Albania,,Spanish,0
ALB,COM,Albania,,Arabic,0
ALB,CPV,Albania,,Portuguese,0
ALB,CRI,Albania,,Spanish,0
ALB,CSK,Albania,,,0
ALB,CUB,Albania,,Spanish,0
ALB,CXR,Albania,,English,0
ALB,CYM,Albania,,English,0
ALB,CYP,Albania,,Greek,0
ALB,CZE,Albania,,,0
ALB,DDR,Albania,,German,0
ALB,DEU,Albania,,German,0
ALB,DJI,Albania,,French,0
ALB,DMA,Albania,,Spanish,0
ALB,DNK,Albania,,,0
ALB,DOM,Albania,,Spanish,0
ALB,DZA,Albania,,Arabic,0
ALB,ECU,Albania,,Spanish,0
ALB,EGY,Albania,,Arabic,0
ALB,ERI,Albania,,,0
ALB,ESH,Albania,,Arabic,0
ALB,ESP,Albania,,Spanish,0
ALB,EST,Albania,,15,0
ALB,ETH,Albania,,,0
ALB,FIN,Albania,,Swedish,0
ALB,FJI,Albania,,English,0
ALB,FLK,Albania,,English,0
ALB,FRA,Albania,,French,0
ALB,FRO,Albania,,English,0
ALB,FSM,Albania,,,0
ALB,FXX,Albania,,French,0
ALB,GAB,Albania,,French,0
ALB,GBR,Albania,,English,0
ALB,GEO,Albania,,15,0
ALB,GHA,Albania,,English,0
ALB,GIB,Albania,,English,0
ALB,GIN,Albania,,French,0
ALB,GLP,Albania,,French,0
ALB,GMB,Albania,,English,0
ALB,GNB,Albania,,Portuguese,0
ALB,GNQ,Albania,,Spanish,0
ALB,GRC,Albania,,Greek,0
ALB,GRD,Albania,,Spanish,0
ALB,GRL,Albania,,,0
ALB,GTM,Albania,,Spanish,0
ALB,GUF,Albania,,French,0
ALB,GUM,Albania,,English,0
ALB,GUY,Albania,,English,0
ALB,HKG,Albania,,English,0
ALB,HMD,Albania,,English,0
ALB,HND,Albania,,Spanish,0
ALB,HRV,Albania,,,0
ALB,HTI,Albania,,French,0
ALB,HUN,Albania,,,0
ALB,IDN,Albania,,,0
ALB,IND,Albania,,English,0
ALB,IOT,Albania,,English,0
ALB,IRL,Albania,,English,0
ALB,IRN,Albania,,Persian,0
ALB,IRQ,Albania,,Arabic,0
ALB,ISL,Albania,,,0
ALB,ISR,Albania,,,0
ALB,ITA,Albania,,,0
ALB,JAM,Albania,,English,0
ALB,JOR,Albania,,Arabic,0
ALB,JPN,Albania,,,0
ALB,KAZ,Albania,,15,0
ALB,KEN,Albania,,English,0
ALB,KGZ,Albania,,15,0
ALB,KHM,Albania,,,0
ALB,KIR,Albania,,English,0
ALB,KNA,Albania,,English,0
ALB,KOR,Albania,,Korean,0
ALB,KWT,Albania,,Arabic,0
ALB,LAO,Albania,,,0
ALB,LBN,Albania,,Arabic,0
ALB,LBR,Albania,,English,0
ALB,LBY,Albania,,Arabic,0
ALB,LCA,Albania,,Spanish,0
ALB,LIE,Albania,,German,0
ALB,LKA,Albania,,,0
ALB,LSO,Albania,,,0
ALB,LTU,Albania,,15,0
ALB,LUX,Albania,,French,0
ALB,LVA,Albania,,15,0
ALB,MAC,Albania,,Portuguese,0
ALB,MAR,Albania,,Arabic,0
ALB,MCO,Albania,,French,0
ALB,MDA,Albania,,15,0
ALB,MDG,Albania,,French,0
ALB,MDV,Albania,,English,0
ALB,MEX,Albania,,Spanish,0
ALB,MHL,Albania,,English,0
ALB,MKD,Albania,,,0
ALB,MLI,Albania,,French,0
ALB,MLT,Albania,,English,0
ALB,MMR,Albania,,Burmese,0
ALB,MNG,Albania,,,0
ALB,MNP,Albania,,English,0
ALB,MOZ,Albania,,Portuguese,0
ALB,MRT,Albania,,Arabic,0
ALB,MSR,Albania,,French,0
ALB,MTQ,Albania,,French,0
ALB,MUS,Albania,,English,0
ALB,MWI,Albania,,English,0
ALB,MYS,Albania,,Malay,0
ALB,MYT,Albania,,French,0
ALB,NAM,Albania,,,0
ALB,NCL,Albania,,French,0
ALB,NER,Albania,,French,0
ALB,NFK,Albania,,English,0
ALB,NGA,Albania,,English,0
ALB,NIC,Albania,,Spanish,0
ALB,NIU,Albania,,,0
ALB,NLD,Albania,,Dutch,0
ALB,NOR,Albania,,,0
ALB,NPL,Albania,,,0
ALB,NRU,Albania,,,0
ALB,NTZ,Albania,,,0
ALB,NZL,Albania,,English,0
ALB,OMN,Albania,,Arabic,0
ALB,PAK,Albania,,,0
ALB,PAN,Albania,,Spanish,0
ALB,PCN,Albania,,,0
ALB,PER,Albania,,Spanish,0
ALB,PHL,Albania,,English,0
ALB,PLW,Albania,,English,0
ALB,PNG,Albania,,,0
ALB,POL,Albania,,,0
ALB,PRI,Albania,,English,0
ALB,PRK,Albania,,Korean,0
ALB,PRT,Albania,,Portuguese,0
ALB,PRY,Albania,,Spanish,0
ALB,PYF,Albania,,French,0
ALB,QAT,Albania,,Arabic,0
ALB,REU,Albania,,French,0
ALB,ROM,Albania,,,0
ALB,RUS,Albania,,15,0
ALB,RWA,Albania,,French,0
ALB,SAU,Albania,,Arabic,0
ALB,SDN,Albania,,Arabic,0
ALB,SEN,Albania,,French,0
ALB,SGP,Albania,,Malay,0
ALB,SGS,Albania,,English,0
ALB,SHN,Albania,,English,0
ALB,SJM,Albania,,English,0
ALB,SLB,Albania,,English,0
ALB,SLE,Albania,,English,0
ALB,SLV,Albania,,Spanish,0
ALB,SMR,Albania,,,0
ALB,SOM,Albania,,,0
ALB,SPM,Albania,,Spanish,0
ALB,STP,Albania,,Portuguese,0
ALB,SUN,Albania,,15,0
ALB,SUR,Albania,,Dutch,0
ALB,SVK,Albania,,,0
ALB,SVN,Albania,,,0
ALB,SWE,Albania,,Swedish,0
ALB,SWZ,Albania,,English,0
ALB,SYC,Albania,,English,0
ALB,SYR,Albania,,Arabic,0
ALB,TCA,Albania,,,0
ALB,TCD,Albania,,French,0
ALB,TGO,Albania,,French,0
ALB,THA,Albania,,,0
ALB,TJK,Albania,,15,0
ALB,TKL,Albania,,,0
ALB,TKM,Albania,,15,0
ALB,TMP,Albania,,,0
ALB,TON,Albania,,,0
ALB,TTO,Albania,,English,0
ALB,TUN,Albania,,Arabic,0
ALB,TUR,Albania,,,0
ALB,TUV,Albania,,,0
ALB,TWN,Albania,,Chinese,0
ALB,TZA,Albania,,,0
ALB,UGA,Albania,,English,0
ALB,UKR,Albania,,15,0
ALB,UMI,Albania,,English,0
ALB,URY,Albania,,Spanish,0
ALB,USA,Albania,,English,0
ALB,UZB,Albania,,15,0
ALB,VAT,Albania,,,0
ALB,VCT,Albania,,English,0
ALB,VEN,Albania,,Spanish,0
ALB,VGB,Albania,,English,0
ALB,VIR,Albania,,English,0
ALB,VNM,Albania,,,0
ALB,VUT,Albania,,,0
ALB,WLF,Albania,,,0
ALB,WSM,Albania,,,0
ALB,YEM,Albania,,Arabic,0
ALB,YMD,Albania,,,0
ALB,YUG,Albania,,,0
ALB,ZAF,Albania,,English,0
ALB,ZAR,Albania,,French,0
ALB,ZMB,Albania,,English,0
ALB,ZWE,Albania,,English,0
AND,ABW,Andorra,Spanish,,0
AND,AFG,Andorra,Spanish,Persian,0
AND,AGO,Andorra,Spanish,Portuguese,0
AND,AIA,Andorra,Spanish,Spanish,1
AND,ALB,Andorra,Spanish,,0
AND,AND,Andorra,Spanish,Spanish,1
AND,ANT,Andorra,Spanish,,0
AND,ARE,Andorra,Spanish,Arabic,0
AND,ARG,Andorra,Spanish,Spanish,1
AND,ARM,Andorra,Spanish,15,0
AND,ASM,Andorra,Spanish,English,0
AND,ATA,Andorra,Spanish,,0
AND,ATF,Andorra,Spanish,French,0
AND,ATG,Andorra,Spanish,Spanish,1
AND,AUS,Andorra,Spanish,English,0
AND,AUT,Andorra,Spanish,German,0
AND,AZE,Andorra,Spanish,15,0
AND,BDI,Andorra,Spanish,French,0
AND,BEL,Andorra,Spanish,French,0
AND,BEN,Andorra,Spanish,French,0
AND,BFA,Andorra,Spanish,French,0
AND,BGD,Andorra,Spanish,,0
AND,BGR,Andorra,Spanish,,0
AND,BHR,Andorra,Spanish,Arabic,0
AND,BHS,Andorra,Spanish,English,0
AND,BIH,Andorra,Spanish,,0
AND,BLR,Andorra,Spanish,15,0
AND,BLZ,Andorra,Spanish,English,0
AND,BMU,Andorra,Spanish,English,0
AND,BOL,Andorra,Spanish,Spanish,1
AND,BRA,Andorra,Spanish,Portuguese,0
AND,BRB,Andorra,Spanish,English,0
AND,BRN,Andorra,Spanish,Malay,0
AND,BTN,Andorra,Spanish,Burmese,0
AND,BUR,Andorra,Spanish,,0
AND,BVT,Andorra,Spanish,,0
AND,BWA,Andorra,Spanish,,0
AND,BYS,Andorra,Spanish,15,0
AND,CAF,Andorra,Spanish,French,0
AND,CAN,Andorra,Spanish,English,0
AND,CCK,Andorra,Spanish,English,0
AND,CHE,Andorra,Spanish,German,0
AND,CHL,Andorra,Spanish,Spanish,1
AND,CHN,Andorra,Spanish,Chinese,0
AND,CIV,Andorra,Spanish,French,0
AND,CMR,Andorra,Spanish,French,0
AND,COG,Andorra,Spanish,French,0
AND,COK,Andorra,Spanish,English,0
AND,COL,Andorra,Spanish,Spanish,1
AND,COM,Andorra,Spanish,Arabic,0
AND,CPV,Andorra,Spanish,Portuguese,0
AND,CRI,Andorra,Spanish,Spanish,1
AND,CSK,Andorra,Spanish,,0
AND,CUB,Andorra,Spanish,Spanish,1
AND,CXR,Andorra,Spanish,English,0
AND,CYM,Andorra,Spanish,English,0
AND,CYP,Andorra,Spanish,Greek,0
AND,CZE,Andorra,Spanish,,0
AND,DDR,Andorra,Spanish,German,0
AND,DEU,Andorra,Spanish,German,0
AND,DJI,Andorra,Spanish,French,0
AND,DMA,Andorra,Spanish,Spanish,1
AND,DNK,Andorra,Spanish,,0
AND,DOM,Andorra,Spanish,Spanish,1
AND,DZA,Andorra,Spanish,Arabic,0
AND,ECU,Andorra,Spanish,Spanish,1
AND,EGY,Andorra,Spanish,Arabic,0
AND,ERI,Andorra,Spanish,,0
AND,ESH,Andorra,Spanish,Arabic,0
AND,ESP,Andorra,Spanish,Spanish,1
AND,EST,Andorra,Spanish,15,0
AND,ETH,Andorra,Spanish,,0
AND,FIN,Andorra,Spanish,Swedish,0
AND,FJI,Andorra,Spanish,English,0
AND,FLK,Andorra,Spanish,English,0
AND,FRA,Andorra,Spanish,French,0
AND,FRO,Andorra,Spanish,English,0
AND,FSM,Andorra,Spanish,,0
AND,FXX,Andorra,Spanish,French,0
AND,GAB,Andorra,Spanish,French,0
AND,GBR,Andorra,Spanish,English,0
